JD,mag,err
627.128,11.866,0.029
627.129,11.8665,0.029
627.13,11.8585,0.029
627.131,11.858,0.029
627.132,11.86,0.029
627.133,11.8685,0.029
627.134,11.8695,0.029
627.135,11.857,0.029
627.136,11.87,0.029
627.137,11.855,0.029
627.138,11.8665,0.029
627.139,11.866,0.029
627.14,11.8575,0.029
627.141,11.867,0.029
627.142,11.865,0.029
627.143,11.874,0.029
627.144,11.856,0.029
627.145,11.861,0.029
627.146,11.8565,0.029
627.147,11.8595,0.029
627.148,11.872,0.029
627.149,11.8625,0.029
627.15,11.8675,0.029
627.151,11.867,0.029
627.152,11.8625,0.029
627.153,11.8585,0.029
627.154,11.861,0.029
627.155,11.8665,0.029
627.156,11.8745,0.029
627.157,11.8635,0.029
627.158,11.868,0.029
627.159,11.861,0.029
627.16,11.8695,0.029
627.161,11.8705,0.029
627.162,11.8685,0.029
627.163,11.8645,0.029
627.164,11.857,0.029
627.165,11.861,0.029
627.166,11.865,0.029
627.167,11.86,0.029
627.168,11.863,0.029
627.169,11.855,0.029
627.17,11.8545,0.029
627.171,11.875,0.029
627.172,11.8585,0.029
627.173,11.8585,0.029
627.174,11.863,0.029
627.175,11.878,0.029
627.176,11.87,0.029
627.177,11.859,0.029
627.178,11.865,0.029
627.179,11.8685,0.029
627.18,11.8645,0.029
627.181,11.8635,0.029
627.182,11.856,0.029
627.183,11.8695,0.029
627.184,11.8625,0.029
627.185,11.8565,0.029
627.186,11.855,0.029
627.187,11.874,0.029
627.188,11.855,0.029
627.189,11.855,0.029
627.19,11.8645,0.029
627.191,11.8605,0.029
627.192,11.8715,0.029
627.193,11.862,0.029
627.194,11.869,0.029
627.195,11.864,0.029
627.196,11.846,0.029
627.197,11.865,0.029
627.198,11.86,0.029
627.199,11.8735,0.029
627.2,11.872,0.029
627.201,11.868,0.029
627.202,11.8665,0.029
627.203,11.872,0.029
627.204,11.866,0.029
627.205,11.865,0.029
627.206,11.8685,0.029
627.207,11.864,0.029
627.208,11.866,0.029
627.209,11.86,0.029
627.21,11.8735,0.029
627.211,11.8665,0.029
627.212,11.8655,0.029
627.213,11.866,0.029
627.214,11.871,0.029
627.215,11.853,0.029
627.216,11.861,0.029
627.217,11.865,0.029
627.218,11.868,0.029
627.219,11.8575,0.029
627.22,11.8635,0.029
627.221,11.863,0.029
627.222,11.8575,0.029
627.223,11.8565,0.029
627.224,11.865,0.029
627.225,11.869,0.029
627.226,11.862,0.029
627.227,11.8595,0.029
627.228,11.867,0.029
627.229,11.863,0.029
627.23,11.8585,0.029
627.231,11.858,0.029
627.232,11.875,0.029
627.233,11.858,0.029
627.234,11.8675,0.029
627.235,11.8665,0.029
627.236,11.869,0.029
627.237,11.868,0.029
627.238,11.854,0.029
627.239,11.8595,0.029
627.24,11.865,0.029
627.241,11.864,0.029
627.242,11.861,0.029
627.243,11.865,0.029
627.244,11.868,0.029
627.245,11.8675,0.029
627.246,11.8505,0.029
627.247,11.854,0.029
627.248,11.857,0.029
627.249,11.8665,0.029
627.25,11.857,0.029
627.251,11.8735,0.029
627.252,11.858,0.029
627.253,11.8545,0.029
627.254,11.882,0.029
627.255,11.868,0.029
627.256,11.871,0.029
627.257,11.855,0.03
627.258,11.865,0.03
627.259,11.858,0.03
627.26,11.84,0.03
627.261,11.8485,0.03
627.262,11.8685,0.03
627.263,11.8705,0.03
627.264,11.8715,0.03
627.265,11.865,0.03
627.266,11.8545,0.03
627.267,11.8625,0.03
627.268,11.8655,0.03
627.269,11.862,0.03
627.27,11.8645,0.0305
627.271,11.837,0.031
627.272,11.864,0.031
627.273,11.8615,0.031
627.274,11.877,0.031
627.276,11.854,0.032
627.277,11.849,0.0325
627.278,11.853,0.033
627.303,11.889,0.003
627.304,11.895,0.002
627.305,11.893,0.003
627.306,11.906,0.002
627.307,11.9,0.002
627.308,11.902,0.003
627.309,11.8995,0.0025
627.31,11.908,0.002
627.311,11.896,0.002
627.312,11.9,0.002
627.313,11.9,0.002
627.314,11.897,0.002
627.315,11.902,0.002
627.316,11.891,0.002
627.317,11.893,0.002
627.318,11.895,0.002
627.319,11.91,0.002
627.32,11.901,0.002
627.321,11.904,0.002
627.322,11.9035,0.002
627.323,11.892,0.002
627.324,11.907,0.003
627.325,11.898,0.002
627.326,11.903,0.002
627.327,11.9,0.002
627.328,11.903,0.002
627.329,11.8965,0.002
627.33,11.89,0.002
627.331,11.904,0.002
627.332,11.909,0.002
627.333,11.902,0.002
627.334,11.904,0.002
627.335,11.912,0.002
627.336,11.8975,0.002
627.337,11.907,0.002
627.338,11.906,0.002
627.339,11.9,0.002
627.34,11.901,0.002
627.341,11.9,0.002
627.342,11.903,0.002
627.343,11.912,0.002
627.344,11.901,0.002
627.345,11.894,0.002
627.346,11.904,0.002
627.347,11.901,0.002
627.348,11.9035,0.002
627.349,11.898,0.002
627.35,11.903,0.002
627.351,11.903,0.002
627.352,11.909,0.002
627.353,11.899,0.002
627.354,11.901,0.002
627.355,11.905,0.002
627.356,11.899,0.002
627.357,11.896,0.002
627.358,11.906,0.002
627.359,11.909,0.002
627.36,11.899,0.002
627.361,11.906,0.002
627.362,11.902,0.002
627.363,11.9,0.002
627.364,11.9,0.004
627.365,11.895,0.002
627.366,11.897,0.004
627.367,11.899,0.002
627.368,11.90566667,0.003333333
627.369,11.904,0.0035
627.37,11.901,0.002
627.371,11.8965,0.004
627.372,11.908,0.002
627.373,11.8995,0.0035
627.374,11.899,0.002
627.375,11.896,0.003
627.376,11.902,0.004
627.377,11.891,0.0035
627.378,11.9005,0.0035
627.379,11.903,0.002
627.38,11.8975,0.0035
627.381,11.901,0.002
627.382,11.9015,0.0035
627.383,11.904,0.002
627.384,11.8975,0.0035
627.385,11.898,0.0035
627.386,11.9,0.002
627.387,11.897,0.0035
627.388,11.9015,0.002
627.389,11.89,0.004
627.39,11.8995,0.0035
627.391,11.9,0.002
627.392,11.8855,0.0035
627.393,11.894,0.0035
627.394,11.903,0.002
627.395,11.89066667,0.003
627.396,11.902,0.002
627.397,11.893,0.0035
627.398,11.899,0.002
627.399,11.8965,0.0035
627.4,11.8935,0.0035
627.401,11.902,0.002
627.402,11.8915,0.0035
627.403,11.903,0.002
627.404,11.8865,0.0035
627.405,11.8855,0.0035
627.407,11.8925,0.0035
627.408,11.898,0.003
627.409,11.894,0.002
627.41,11.88666667,0.009
627.411,11.894,0.002
627.412,11.898,0.002
627.413,11.898,0.002
627.414,11.9,0.002
627.415,11.905,0.002
627.416,11.901,0.002
627.417,11.898,0.002
627.418,11.897,0.002
627.419,11.901,0.002
627.42,11.899,0.002
627.421,11.904,0.002
627.422,11.9,0.002
627.423,11.9,0.002
627.424,11.902,0.002
627.425,11.901,0.002
627.426,11.904,0.002
627.427,11.898,0.002
627.428,11.9,0.002
627.429,11.901,0.002
627.43,11.897,0.002
627.431,11.898,0.002
627.432,11.898,0.002
627.433,11.899,0.002
627.434,11.902,0.002
627.435,11.8865,0.0035
627.436,11.8955,0.0035
627.437,11.902,0.002
627.438,11.898,0.0035
627.439,11.901,0.002
627.44,11.898,0.0035
627.441,11.897,0.003
627.442,11.898,0.002
627.443,11.8995,0.0035
627.444,11.9045,0.0035
627.445,11.898,0.002
627.446,11.8975,0.0035
627.447,11.903,0.002
627.448,11.899,0.003
627.449,11.8985,0.0035
627.45,11.9,0.002
627.451,11.8995,0.0035
627.452,11.894,0.0035
627.453,11.8875,0.011
627.454,11.90033333,0.003
627.455,11.901,0.002
627.456,11.894,0.0035
627.457,11.8945,0.0035
627.458,11.898,0.002
627.459,11.89,0.0035
627.46,11.897,0.002
627.461,11.89266667,0.003
627.462,11.8925,0.0035
627.463,11.901,0.002
627.464,11.8915,0.0035
627.465,11.889,0.0035
627.466,11.9,0.002
627.467,11.89266667,0.003
627.468,11.901,0.002
627.469,11.896,0.0035
627.47,11.8855,0.0035
627.471,11.895,0.002
627.472,11.89,0.0035
627.473,11.89466667,0.003
627.474,11.896,0.002
627.475,11.8855,0.0035
627.476,11.8915,0.0035
627.477,11.901,0.003
627.478,11.8805,0.0035
627.479,11.8935,0.0035
627.48,11.9005,0.002
627.481,11.893,0.0035
627.482,11.888,0.0035
627.483,11.898,0.002
627.484,11.8795,0.004
627.485,11.903,0.003
627.486,11.8905,0.0035
627.487,11.89,0.003
627.495,11.803,0.007
627.497,11.79,0.007
627.498,11.804,0.007
627.523,11.849,0.02
627.593,11.865,0.02
628.192,11.8485,0.029
628.193,11.8625,0.029
628.194,11.8625,0.029
628.195,11.863,0.029
628.196,11.859,0.029
628.197,11.8695,0.029
628.198,11.8715,0.029
628.199,11.8705,0.029
628.2,11.862,0.029
628.201,11.866,0.029
628.202,11.862,0.029
628.203,11.8715,0.029
628.204,11.87,0.029
628.205,11.8715,0.029
628.206,11.866,0.029
628.207,11.8715,0.029
628.208,11.8745,0.029
628.209,11.8715,0.029
628.21,11.869,0.029
628.211,11.873,0.029
628.212,11.8685,0.029
628.213,11.875,0.029
628.214,11.874,0.029
628.215,11.8685,0.029
628.216,11.874,0.029
628.217,11.877,0.029
628.218,11.8765,0.029
628.219,11.8735,0.029
628.22,11.8785,0.029
628.221,11.8795,0.029
628.222,11.872,0.029
628.223,11.864,0.029
628.224,11.8775,0.029
628.225,11.895,0.029
628.226,11.869,0.029
628.227,11.87,0.029
628.228,11.871,0.029
628.229,11.872,0.029
628.23,11.875,0.029
628.231,11.88,0.029
628.232,11.8795,0.029
628.233,11.875,0.029
628.234,11.875,0.029
628.235,11.871,0.029
628.236,11.874,0.029
628.237,11.8735,0.029
628.238,11.882,0.029
628.239,11.87,0.029
628.24,11.8825,0.029
628.241,11.8815,0.029
628.242,11.877,0.029
628.243,11.8825,0.029
628.244,11.877,0.029
628.245,11.877,0.029
628.246,11.8745,0.029
628.247,11.871,0.029
628.248,11.867,0.029
628.25,11.865,0.029
628.251,11.878,0.029
628.294,11.926,0.091
628.409,11.871,0.02
628.452,11.846,0.02
628.521,11.855,0.02
629.117,11.874,0.011
629.118,11.867,0.011
629.25,11.867,0.008
629.335,11.869,0.002
629.336,11.879,0.002
629.337,11.895,0.011
629.526,11.793,0.022
629.536,11.908,0.004
629.537,11.906,0.004
630.077,11.857,0.019
630.285,11.866,0.004
630.297,11.86,0.003
630.309,11.873,0.003
630.321,11.86,0.003
630.345,11.862,0.003
630.357,11.846,0.004
630.369,11.836,0.004
630.381,11.847,0.004
630.39,11.77,0.014
630.393,11.833,0.004
630.398,11.774,0.014
630.407,11.729,0.014
630.431,11.897,0.003
630.432,11.8985,0.003
630.433,11.896,0.003
630.434,11.892,0.003
630.435,11.8975,0.003
630.436,11.904,0.002
630.437,11.914,0.003
630.438,11.896,0.0025
630.439,11.9045,0.002
630.44,11.907,0.003
630.441,11.902,0.002
630.442,11.893,0.002
630.443,11.9015,0.002
630.444,11.9045,0.002
630.445,11.903,0.002
630.446,11.9005,0.002
630.447,11.898,0.002
630.448,11.9015,0.002
630.449,11.9075,0.002
630.45,11.908,0.003
630.451,11.906,0.0025
630.452,11.91,0.002
630.453,11.9055,0.0025
630.454,11.8955,0.002
630.455,11.901,0.002
630.456,11.9065,0.002
630.457,11.908,0.002
630.458,11.902,0.003
630.459,11.9055,0.002
630.46,11.9,0.002
630.461,11.8955,0.002
630.462,11.895,0.003
630.463,11.8955,0.002
630.464,11.9,0.002
630.465,11.894,0.002
630.466,11.896,0.002
630.467,11.901,0.002
630.468,11.897,0.002
630.469,11.8995,0.002
630.47,11.9,0.002
630.471,11.9,0.002
630.472,11.894,0.002
630.473,11.8955,0.002
630.474,11.8985,0.002
630.475,11.91,0.002
630.476,11.9035,0.002
630.477,11.908,0.002
630.478,11.8925,0.002
630.479,11.8895,0.002
630.48,11.893,0.002
630.481,11.897,0.002
630.482,11.89,0.002
630.483,11.8965,0.002
630.484,11.8965,0.002
630.485,11.898,0.002
630.486,11.903,0.002
630.487,11.9015,0.002
630.488,11.907,0.002
630.489,11.9,0.002
630.49,11.895,0.002
630.491,11.903,0.002
630.492,11.894,0.002
630.527,11.804,0.023
630.54,11.892,0.003
630.541,11.891,0.004
631.08,11.867,0.003
631.088,11.864,0.0125
631.226,11.856,0.011
631.332,11.905,0.001
631.403,11.748,0.013
631.411,11.74,0.016
631.42,11.74,0.018
631.429,11.738,0.015
631.438,11.743,0.016
631.484,11.897,0.005
631.485,11.897,0.005
631.489,11.896,0.005
631.49,11.8975,0.005
631.495,11.893,0.005
631.496,11.8855,0.005
631.573,11.892,0.003
631.574,11.902,0.003
632.28,11.851,0.004
632.281,11.847,0.011
632.282,11.85,0.01
632.283,11.885,0.011
632.284,11.827,0.011
632.285,11.798,0.01
632.286,11.853,0.01
632.287,11.821,0.01
632.288,11.8355,0.0105
632.289,11.839,0.01
632.348,11.737,0.014
632.356,11.74,0.014
632.365,11.734,0.014
632.374,11.733,0.014
632.383,11.737,0.014
632.391,11.738,0.014
632.399,11.733,0.014
632.408,11.739,0.014
632.498,11.874,0.003
632.499,11.881,0.003
632.5,11.89,0.003
632.501,11.888,0.003
632.502,11.885,0.003
632.503,11.881,0.003
632.504,11.8825,0.003
632.505,11.882,0.003
632.506,11.881,0.003
632.507,11.883,0.003
632.508,11.879,0.003
632.509,11.883,0.003
632.51,11.88,0.003
632.511,11.881,0.003
632.512,11.879,0.003
632.513,11.886,0.003
632.514,11.881,0.003
632.515,11.883,0.003
632.516,11.886,0.004
632.517,11.88,0.003
632.518,11.8825,0.003
632.519,11.883,0.004
632.52,11.885,0.003
632.521,11.885,0.003
632.522,11.89366667,0.003333333
632.523,11.885,0.003
632.524,11.887,0.002
632.525,11.887,0.0025
632.526,11.889,0.002
632.527,11.884,0.003
632.528,11.882,0.003
632.529,11.881,0.002
632.53,11.879,0.002
632.531,11.884,0.003
632.532,11.8845,0.0025
632.533,11.883,0.003
632.534,11.888,0.002
632.535,11.894,0.002
632.536,11.889,0.002
632.537,11.883,0.002
632.538,11.8835,0.0025
632.539,11.886,0.003
632.54,11.892,0.003
632.541,11.879,0.003
632.542,11.881,0.003
632.543,11.883,0.003
632.544,11.884,0.003
632.545,11.8895,0.003
632.546,11.881,0.003
632.547,11.885,0.003
632.548,11.882,0.003
632.549,11.882,0.003
632.55,11.886,0.003
632.551,11.8845,0.003
632.552,11.893,0.003
632.553,11.885,0.003
632.554,11.886,0.002
632.555,11.884,0.003
632.556,11.883,0.003
632.557,11.89,0.003
632.558,11.889,0.003
632.559,11.886,0.003
632.56,11.892,0.004
632.561,11.885,0.004
632.562,11.884,0.004
632.563,11.891,0.004
632.564,11.8865,0.004
632.565,11.885,0.004
632.566,11.885,0.005
632.567,11.885,0.005
633.081,11.849,0.014
633.082,11.892,0.013
633.273,11.905,0.023
633.42,11.869,0.012
633.462,11.879,0.013
633.466,11.877,0.013
633.47,11.879,0.013
633.475,11.873,0.013
633.479,11.885,0.013
633.486,11.882,0.015
633.49,11.881,0.015
633.495,11.881,0.013
633.499,11.874,0.013
633.504,11.883,0.013
633.514,11.9005,0.004
633.519,11.889,0.013
633.523,11.879,0.013
633.527,11.887,0.013
633.532,11.889,0.013
633.535,11.902,0.013
634.514,11.96,0.006
634.515,11.952,0.005
635.266,11.863,0.002
635.394,11.902,0.004
635.395,11.886,0.004
635.408,11.892,0.025
635.414,11.88,0.026
635.418,11.892,0.027
635.422,11.885,0.027
635.427,11.888,0.027
635.432,11.885,0.296
635.544,11.8935,0.042
635.548,11.903,0.043
635.555,11.909,0.066
636.092,11.866,0.012
636.093,11.862,0.012
636.267,11.887,0.004
636.347,11.89,0.0032
636.389,11.8985,0.0035
636.42,11.873,0.006
637.31,11.866,0.004
637.321,11.853,0.0021
637.332,11.863,0.004
637.344,11.86,0.003
637.355,11.851,0.003
637.366,11.861,0.003
637.373,11.916,0.003
637.374,11.91,0.003
637.378,11.858,0.003
637.389,11.855,0.003
637.401,11.851,0.003
637.419,11.868,0.009
638.374,11.874,0.02
638.417,11.881,0.02
638.486,11.859,0.02
638.555,11.875,0.02
639.385,11.888,0.004
639.386,11.8935,0.004
639.387,11.862,0.02
639.431,11.84,0.02
639.5,11.836,0.02
639.57,11.889,0.02
640.372,11.896,0.004
640.373,11.911,0.004
640.415,11.846,0.02
640.46,11.845,0.022
640.462,11.886,0.028
640.464,11.87,0.027
640.467,11.907,0.028
640.469,11.903,0.028
640.472,11.903,0.028
640.477,11.838,0.028
640.48,11.838,0.028
640.484,11.841,0.02
640.553,11.856,0.02
641.364,11.85,0.02
641.369,11.909,0.004
641.37,11.906,0.004
641.408,11.838,0.02
641.477,11.825,0.02
641.511,11.825,0.002
641.527,11.788,0.004
641.546,11.822,0.02
642.084,11.873,0.013
642.085,11.852,0.013
642.129,11.716,0.081
642.13,11.72,0.082
642.132,11.78,0.078
642.134,11.6,0.089
642.135,11.678,0.08
642.137,11.73,0.088
642.138,11.727,0.079
642.14,11.608,0.092
642.142,11.696,0.083
642.144,11.679,0.076
642.146,11.6,0.094
642.147,11.626,0.093
642.149,11.73,0.086
642.151,11.738,0.083
642.152,11.667,0.09
642.154,11.681,0.089
642.156,11.774,0.083
642.157,11.709,0.09
642.159,11.782,0.087
642.161,11.738,0.082
642.162,11.804,0.079
642.164,11.727,0.081
642.166,11.824,0.082
642.167,11.792,0.076
642.169,11.721,0.081
642.17,11.79,0.073
642.172,11.785,0.047
642.174,11.841,0.047
642.175,11.845,0.047
642.369,11.899,0.004
642.37,11.903,0.004
642.438,11.76,0.05
643.075,11.8215,0.024
643.123,11.854,0.002
643.287,11.865,0.005
643.338,11.789,0.014
643.349,11.805,0.014
643.352,11.792,0.014
643.354,11.796,0.014
643.362,11.781,0.019
643.364,11.892,0.004
643.365,11.891,0.004
643.366,11.767,0.015
643.368,11.805,0.017
643.388,11.751,0.027
643.391,11.822,0.017
643.394,11.8,0.014
643.396,11.799,0.014
643.398,11.797,0.014
643.401,11.796,0.014
643.403,11.798,0.014
643.406,11.837,0.016
643.408,11.806,0.014
643.411,11.835,0.02
643.412,11.761,0.017
644.077,11.868,0.031
644.078,11.867,0.03
644.079,11.8485,0.03
644.08,11.8485,0.03
644.081,11.8635,0.03
644.082,11.86,0.03
644.083,11.861,0.03
644.084,11.8505,0.03
644.086,11.859,0.03
644.087,11.858,0.03
644.088,11.847,0.03
644.089,11.864,0.03
644.09,11.853,0.03
644.091,11.8465,0.03
644.092,11.8425,0.03
644.093,11.86,0.03
644.094,11.8495,0.03
644.095,11.858,0.03
644.096,11.8625,0.029
644.097,11.861,0.0295
644.098,11.847,0.029
644.099,11.857,0.029
644.1,11.854,0.029
644.101,11.8505,0.029
644.102,11.8505,0.029
644.103,11.866,0.029
644.104,11.853,0.029
644.105,11.858,0.029
644.106,11.8475,0.029
644.107,11.8495,0.029
644.108,11.8575,0.029
644.109,11.8535,0.029
644.11,11.852,0.029
644.111,11.8495,0.029
644.112,11.852,0.029
644.113,11.8545,0.029
644.114,11.8555,0.029
644.115,11.851,0.029
644.116,11.8605,0.029
644.117,11.853,0.029
644.118,11.847,0.029
644.119,11.849,0.029
644.12,11.8545,0.029
644.121,11.861,0.029
644.122,11.856,0.029
644.123,11.8435,0.029
644.124,11.8535,0.029
644.125,11.8515,0.029
644.126,11.857,0.029
644.127,11.846,0.029
644.128,11.856,0.029
644.129,11.849,0.029
644.13,11.846,0.029
644.131,11.859,0.029
644.132,11.87,0.029
644.133,11.8585,0.029
644.134,11.8625,0.029
644.135,11.8555,0.029
644.136,11.852,0.029
644.137,11.8475,0.029
644.138,11.855,0.029
644.139,11.8545,0.029
644.14,11.8585,0.029
644.141,11.852,0.029
644.142,11.8515,0.029
644.143,11.854,0.029
644.144,11.8465,0.029
644.145,11.8525,0.029
644.146,11.859,0.029
644.147,11.848,0.029
644.148,11.8535,0.029
644.149,11.833,0.029
644.15,11.8595,0.029
644.151,11.8455,0.029
644.152,11.851,0.029
644.153,11.8515,0.029
644.154,11.852,0.029
644.155,11.8555,0.029
644.156,11.851,0.029
644.157,11.856,0.029
644.158,11.853,0.029
644.159,11.852,0.029
644.16,11.862,0.029
644.161,11.854,0.029
644.162,11.8555,0.029
644.163,11.8605,0.029
644.164,11.854,0.029
644.165,11.861,0.029
644.166,11.861,0.029
644.167,11.8595,0.029
644.168,11.86,0.029
644.169,11.851,0.029
644.17,11.8585,0.029
644.171,11.851,0.029
644.172,11.8505,0.029
644.173,11.855,0.029
644.174,11.8645,0.029
644.175,11.8685,0.029
644.176,11.8595,0.029
644.177,11.863,0.029
644.178,11.8625,0.029
644.179,11.868,0.029
644.18,11.8685,0.029
644.181,11.876,0.029
644.182,11.874,0.029
644.183,11.868,0.029
644.184,11.863,0.029
644.185,11.864,0.029
644.186,11.868,0.029
644.187,11.871,0.029
644.188,11.866,0.029
644.189,11.862,0.029
644.19,11.876,0.029
644.191,11.8675,0.029
644.192,11.871,0.029
644.193,11.872,0.029
644.194,11.8695,0.029
644.195,11.8595,0.029
644.196,11.8705,0.029
644.197,11.862,0.029
644.198,11.867,0.029
644.199,11.866,0.029
644.2,11.8765,0.029
644.201,11.8645,0.029
644.202,11.8615,0.029
644.203,11.8755,0.029
644.204,11.872,0.029
644.205,11.876,0.029
644.206,11.8665,0.029
644.207,11.8675,0.029
644.208,11.876,0.029
644.209,11.873,0.029
644.21,11.863,0.029
644.211,11.8645,0.029
644.212,11.8805,0.029
644.213,11.8665,0.029
644.214,11.87,0.029
644.215,11.8735,0.029
644.216,11.87,0.029
644.217,11.8695,0.029
644.218,11.8725,0.029
644.219,11.8665,0.029
644.22,11.8675,0.029
644.221,11.86,0.029
644.222,11.8735,0.029
644.223,11.8735,0.029
644.224,11.875,0.029
644.225,11.8735,0.029
644.226,11.8645,0.029
644.227,11.868,0.029
644.228,11.8665,0.029
644.229,11.874,0.029
644.23,11.877,0.029
644.231,11.871,0.029
644.232,11.8695,0.029
644.233,11.864,0.029
644.234,11.8655,0.029
644.235,11.8715,0.029
644.236,11.868,0.029
644.237,11.8745,0.029
644.238,11.869,0.029
644.239,11.8685,0.029
